nama_file,kelas_asli,persentase_kecacatan,diameter_rata_rata,kadar_air,label_kualitas,apakah_ekspor,persentase_kecacatan_minmax,diameter_rata_rata_minmax,kadar_air_minmax,persentase_kecacatan_std,diameter_rata_rata_std,kadar_air_std
medium (131).png,Medium,0.0,6.44,11.6,Ekspor,1,0.0,0.7201,0.4324,-1.0313,0.0104,-0.1824
medium (132).png,Medium,100.0,6.3,11.4,Lokal,0,1.0,0.6974,0.3784,0.9712,-0.1507,-0.4207
medium (133).png,Medium,0.0,6.33,11.3,Ekspor,1,0.0,0.7023,0.3514,-1.0313,-0.1162,-0.5399
medium (134).png,Medium,0.0,6.6,11.5,Ekspor,1,0.0,0.746,0.4054,-1.0313,0.1944,-0.3016
medium (135).png,Medium,0.0,7.02,11.2,Ekspor,1,0.0,0.8139,0.3243,-1.0313,0.6776,-0.659
medium (136).png,Medium,0.0,7.65,10.6,Ekspor,1,0.0,0.9159,0.1622,-1.0313,1.4024,-1.3739
medium (137).png,Medium,0.0,7.46,10.2,Ekspor,1,0.0,0.8851,0.0541,-1.0313,1.1838,-1.8506
medium (138).png,Medium,0.0,7.72,10.5,Ekspor,1,0.0,0.9272,0.1351,-1.0313,1.483,-1.4931
medium (139).png,Medium,0.0,6.64,10.3,Ekspor,1,0.0,0.7524,0.0811,-1.0313,0.2405,-1.7314
medium (14).png,Medium,0.0,6.57,11.2,Ekspor,1,0.0,0.7411,0.3243,-1.0313,0.1599,-0.659
medium (140).png,Medium,0.0,6.37,11.2,Ekspor,1,0.0,0.7087,0.3243,-1.0313,-0.0702,-0.659
medium (141).png,Medium,0.0,6.71,11.4,Ekspor,1,0.0,0.7638,0.3784,-1.0313,0.321,-0.4207
medium (142).png,Medium,0.0,7.33,11.5,Ekspor,1,0.0,0.8641,0.4054,-1.0313,1.0343,-0.3016
medium (143).png,Medium,100.0,5.58,11.2,Lokal,0,1.0,0.5809,0.3243,0.9712,-0.979,-0.659
medium (144).png,Medium,0.0,6.95,11.4,Ekspor,1,0.0,0.8026,0.3784,-1.0313,0.5971,-0.4207
medium (145).png,Medium,0.0,6.77,11.1,Ekspor,1,0.0,0.7735,0.2973,-1.0313,0.39,-0.7782
medium (146).png,Medium,0.0,6.32,10.6,Ekspor,1,0.0,0.7006,0.1622,-1.0313,-0.1277,-1.3739
medium (147).png,Medium,0.0,7.35,10.7,Ekspor,1,0.0,0.8673,0.1892,-1.0313,1.0573,-1.2548
medium (148).png,Medium,0.0,7.08,10.4,Ekspor,1,0.0,0.8236,0.1081,-1.0313,0.7467,-1.6123
medium (149).png,Medium,0.0,7.05,10.7,Ekspor,1,0.0,0.8188,0.1892,-1.0313,0.7122,-1.2548
medium (15).png,Medium,0.0,7.04,10.6,Ekspor,1,0.0,0.8172,0.1622,-1.0313,0.7007,-1.3739
medium (150).png,Medium,0.0,6.45,11.1,Ekspor,1,0.0,0.7217,0.2973,-1.0313,0.0219,-0.7782
medium (151).png,Medium,0.0,5.99,11.0,Ekspor,1,0.0,0.6472,0.2703,-1.0313,-0.5073,-0.8973
medium (152).png,Medium,0.0,6.1,11.2,Ekspor,1,0.0,0.665,0.3243,-1.0313,-0.3808,-0.659
medium (153).png,Medium,0.0,6.75,11.3,Ekspor,1,0.0,0.7702,0.3514,-1.0313,0.367,-0.5399
medium (154).png,Medium,0.0,5.74,11.0,Ekspor,1,0.0,0.6068,0.2703,-1.0313,-0.795,-0.8973
medium (155).png,Medium,0.0,7.27,11.7,Ekspor,1,0.0,0.8544,0.4595,-1.0313,0.9653,-0.0633
medium (156).png,Medium,0.0,6.27,10.6,Ekspor,1,0.0,0.6926,0.1622,-1.0313,-0.1852,-1.3739
medium (157).png,Medium,0.0,7.31,11.6,Ekspor,1,0.0,0.8608,0.4324,-1.0313,1.0113,-0.1824
medium (158).png,Medium,0.0,7.14,10.6,Ekspor,1,0.0,0.8333,0.1622,-1.0313,0.8157,-1.3739
medium (159).png,Medium,0.0,6.36,10.6,Ekspor,1,0.0,0.7071,0.1622,-1.0313,-0.0817,-1.3739
medium (16).png,Medium,0.0,6.82,10.6,Ekspor,1,0.0,0.7816,0.1622,-1.0313,0.4475,-1.3739
medium (160).png,Medium,0.0,6.82,11.5,Ekspor,1,0.0,0.7816,0.4054,-1.0313,0.4475,-0.3016
medium (161).png,Medium,0.0,6.87,11.4,Ekspor,1,0.0,0.7896,0.3784,-1.0313,0.5051,-0.4207
medium (162).png,Medium,0.0,6.03,11.4,Ekspor,1,0.0,0.6537,0.3784,-1.0313,-0.4613,-0.4207
medium (163).png,Medium,0.0,6.14,11.2,Ekspor,1,0.0,0.6715,0.3243,-1.0313,-0.3348,-0.659
medium (164).png,Medium,0.0,6.08,11.0,Ekspor,1,0.0,0.6618,0.2703,-1.0313,-0.4038,-0.8973
medium (165).png,Medium,0.0,6.16,10.5,Ekspor,1,0.0,0.6748,0.1351,-1.0313,-0.3118,-1.4931
medium (166).png,Medium,0.0,6.81,10.6,Ekspor,1,0.0,0.7799,0.1622,-1.0313,0.436,-1.3739
medium (167).png,Medium,0.0,7.52,10.2,Ekspor,1,0.0,0.8948,0.0541,-1.0313,1.2529,-1.8506
medium (168).png,Medium,0.0,6.98,10.5,Ekspor,1,0.0,0.8074,0.1351,-1.0313,0.6316,-1.4931
medium (169).png,Medium,0.0,6.66,10.5,Ekspor,1,0.0,0.7557,0.1351,-1.0313,0.2635,-1.4931
medium (17).png,Medium,0.0,7.52,11.6,Ekspor,1,0.0,0.8948,0.4324,-1.0313,1.2529,-0.1824
medium (170).png,Medium,100.0,5.84,11.2,Lokal,0,1.0,0.623,0.3243,0.9712,-0.6799,-0.659
medium (171).png,Medium,100.0,6.01,10.8,Lokal,0,1.0,0.6505,0.2162,0.9712,-0.4843,-1.1356
medium (172).png,Medium,0.0,6.03,11.3,Ekspor,1,0.0,0.6537,0.3514,-1.0313,-0.4613,-0.5399
medium (173).png,Medium,0.0,6.34,11.1,Ekspor,1,0.0,0.7039,0.2973,-1.0313,-0.1047,-0.7782
medium (174).png,Medium,0.0,6.99,11.0,Ekspor,1,0.0,0.8091,0.2703,-1.0313,0.6431,-0.8973
medium (175).png,Medium,0.0,6.74,11.2,Ekspor,1,0.0,0.7686,0.3243,-1.0313,0.3555,-0.659
medium (176).png,Medium,0.0,7.13,10.4,Ekspor,1,0.0,0.8317,0.1081,-1.0313,0.8042,-1.6123
medium (177).png,Medium,0.0,6.93,10.1,Ekspor,1,0.0,0.7994,0.027,-1.0313,0.5741,-1.9697
medium (178).png,Medium,0.0,6.99,10.4,Ekspor,1,0.0,0.8091,0.1081,-1.0313,0.6431,-1.6123
medium (179).png,Medium,0.0,6.58,10.4,Ekspor,1,0.0,0.7427,0.1081,-1.0313,0.1714,-1.6123
medium (18).png,Medium,100.0,7.96,11.7,Lokal,0,1.0,0.966,0.4595,0.9712,1.7591,-0.0633
medium (180).png,Medium,0.0,6.5,11.3,Ekspor,1,0.0,0.7298,0.3514,-1.0313,0.0794,-0.5399
medium (181).png,Medium,0.0,6.29,11.0,Ekspor,1,0.0,0.6958,0.2703,-1.0313,-0.1622,-0.8973
medium (182).png,Medium,0.0,5.36,11.2,Ekspor,1,0.0,0.5453,0.3243,-1.0313,-1.2321,-0.659
medium (183).png,Medium,0.0,6.01,11.2,Ekspor,1,0.0,0.6505,0.3243,-1.0313,-0.4843,-0.659
medium (184).png,Medium,0.0,6.29,11.3,Ekspor,1,0.0,0.6958,0.3514,-1.0313,-0.1622,-0.5399
medium (185).png,Medium,0.0,7.15,11.2,Ekspor,1,0.0,0.835,0.3243,-1.0313,0.8272,-0.659
medium (186).png,Medium,0.0,7.29,10.5,Ekspor,1,0.0,0.8576,0.1351,-1.0313,0.9883,-1.4931
medium (187).png,Medium,0.0,7.26,10.6,Ekspor,1,0.0,0.8528,0.1622,-1.0313,0.9538,-1.3739
medium (188).png,Medium,100.0,3.71,10.3,Lokal,0,1.0,0.2783,0.0811,0.9712,-3.1304,-1.7314
medium (189).png,Medium,0.0,6.85,10.8,Ekspor,1,0.0,0.7864,0.2162,-1.0313,0.4821,-1.1356
medium (19).png,Medium,0.0,6.92,10.5,Ekspor,1,0.0,0.7977,0.1351,-1.0313,0.5626,-1.4931
medium (190).png,Medium,0.0,6.09,11.3,Ekspor,1,0.0,0.6634,0.3514,-1.0313,-0.3923,-0.5399
medium (191).png,Medium,0.0,6.1,11.3,Ekspor,1,0.0,0.665,0.3514,-1.0313,-0.3808,-0.5399
medium (192).png,Medium,0.0,5.64,11.1,Ekspor,1,0.0,0.5906,0.2973,-1.0313,-0.91,-0.7782
medium (193).png,Medium,0.0,5.98,11.1,Ekspor,1,0.0,0.6456,0.2973,-1.0313,-0.5188,-0.7782
medium (194).png,Medium,0.0,6.39,11.4,Ekspor,1,0.0,0.712,0.3784,-1.0313,-0.0471,-0.4207
medium (195).png,Medium,0.0,6.59,11.2,Ekspor,1,0.0,0.7443,0.3243,-1.0313,0.1829,-0.659
medium (196).png,Medium,0.0,7.09,10.7,Ekspor,1,0.0,0.8252,0.1892,-1.0313,0.7582,-1.2548
medium (197).png,Medium,0.0,7.42,10.5,Ekspor,1,0.0,0.8786,0.1351,-1.0313,1.1378,-1.4931
medium (198).png,Medium,100.0,7.41,11.0,Lokal,0,1.0,0.877,0.2703,0.9712,1.1263,-0.8973
medium (199).png,Medium,0.0,7.08,10.6,Ekspor,1,0.0,0.8236,0.1622,-1.0313,0.7467,-1.3739
medium (2).png,Medium,0.0,7.41,11.8,Ekspor,1,0.0,0.877,0.4865,-1.0313,1.1263,0.0559
medium (20).png,Medium,0.0,6.77,10.4,Ekspor,1,0.0,0.7735,0.1081,-1.0313,0.39,-1.6123
medium (200).png,Medium,0.0,6.97,11.4,Ekspor,1,0.0,0.8058,0.3784,-1.0313,0.6201,-0.4207
medium (201).png,Medium,0.0,6.47,11.4,Ekspor,1,0.0,0.7249,0.3784,-1.0313,0.0449,-0.4207
medium (202).png,Medium,0.0,5.72,11.1,Ekspor,1,0.0,0.6036,0.2973,-1.0313,-0.818,-0.7782
medium (203).png,Medium,0.0,6.6,11.1,Ekspor,1,0.0,0.746,0.2973,-1.0313,0.1944,-0.7782
medium (204).png,Medium,100.0,7.12,12.0,Lokal,0,1.0,0.8301,0.5405,0.9712,0.7927,0.2942
medium (205).png,Medium,100.0,7.03,11.6,Lokal,0,1.0,0.8155,0.4324,0.9712,0.6891,-0.1824
medium (206).png,Medium,0.0,6.54,11.5,Ekspor,1,0.0,0.7362,0.4054,-1.0313,0.1254,-0.3016
medium (207).png,Medium,100.0,7.51,11.4,Lokal,0,1.0,0.8932,0.3784,0.9712,1.2414,-0.4207
medium (208).png,Medium,0.0,6.61,11.1,Ekspor,1,0.0,0.7476,0.2973,-1.0313,0.206,-0.7782
medium (209).png,Medium,0.0,6.55,11.5,Ekspor,1,0.0,0.7379,0.4054,-1.0313,0.1369,-0.3016
medium (21).png,Medium,0.0,7.39,11.6,Ekspor,1,0.0,0.8738,0.4324,-1.0313,1.1033,-0.1824
medium (210).png,Medium,0.0,5.74,11.6,Ekspor,1,0.0,0.6068,0.4324,-1.0313,-0.795,-0.1824
medium (211).png,Medium,0.0,5.78,11.0,Ekspor,1,0.0,0.6133,0.2703,-1.0313,-0.7489,-0.8973
medium (212).png,Medium,0.0,5.78,11.4,Ekspor,1,0.0,0.6133,0.3784,-1.0313,-0.7489,-0.4207
medium (213).png,Medium,0.0,6.09,11.3,Ekspor,1,0.0,0.6634,0.3514,-1.0313,-0.3923,-0.5399
medium (214).png,Medium,0.0,5.78,11.8,Ekspor,1,0.0,0.6133,0.4865,-1.0313,-0.7489,0.0559
medium (215).png,Medium,0.0,6.44,11.7,Ekspor,1,0.0,0.7201,0.4595,-1.0313,0.0104,-0.0633
medium (216).png,Medium,0.0,6.97,11.2,Ekspor,1,0.0,0.8058,0.3243,-1.0313,0.6201,-0.659
medium (217).png,Medium,0.0,7.04,11.7,Ekspor,1,0.0,0.8172,0.4595,-1.0313,0.7007,-0.0633
medium (218).png,Medium,0.0,6.59,11.9,Ekspor,1,0.0,0.7443,0.5135,-1.0313,0.1829,0.1751
medium (219).png,Medium,0.0,6.32,12.3,Ekspor,1,0.0,0.7006,0.6216,-1.0313,-0.1277,0.6517
medium (22).png,Medium,100.0,6.72,11.5,Lokal,0,1.0,0.7654,0.4054,0.9712,0.3325,-0.3016
medium (220).png,Medium,0.0,6.73,12.5,Ekspor,1,0.0,0.767,0.6757,-1.0313,0.344,0.89
medium (221).png,Medium,0.0,6.34,11.7,Ekspor,1,0.0,0.7039,0.4595,-1.0313,-0.1047,-0.0633
medium (222).png,Medium,0.0,6.55,11.9,Ekspor,1,0.0,0.7379,0.5135,-1.0313,0.1369,0.1751
medium (223).png,Medium,0.0,7.06,12.0,Ekspor,1,0.0,0.8204,0.5405,-1.0313,0.7237,0.2942
medium (224).png,Medium,0.0,6.39,11.4,Ekspor,1,0.0,0.712,0.3784,-1.0313,-0.0471,-0.4207
medium (225).png,Medium,0.0,6.54,12.0,Ekspor,1,0.0,0.7362,0.5405,-1.0313,0.1254,0.2942
medium (226).png,Medium,0.0,7.05,12.2,Ekspor,1,0.0,0.8188,0.5946,-1.0313,0.7122,0.5325
medium (227).png,Medium,0.0,6.14,11.6,Ekspor,1,0.0,0.6715,0.4324,-1.0313,-0.3348,-0.1824
medium (228).png,Medium,0.0,6.3,11.5,Ekspor,1,0.0,0.6974,0.4054,-1.0313,-0.1507,-0.3016
medium (229).png,Medium,0.0,6.05,11.2,Ekspor,1,0.0,0.657,0.3243,-1.0313,-0.4383,-0.659
medium (23).png,Medium,0.0,6.82,11.3,Ekspor,1,0.0,0.7816,0.3514,-1.0313,0.4475,-0.5399
medium (230).png,Medium,0.0,6.27,11.0,Ekspor,1,0.0,0.6926,0.2703,-1.0313,-0.1852,-0.8973
medium (231).png,Medium,0.0,6.66,11.1,Ekspor,1,0.0,0.7557,0.2973,-1.0313,0.2635,-0.7782
medium (232).png,Medium,0.0,6.96,11.2,Ekspor,1,0.0,0.8042,0.3243,-1.0313,0.6086,-0.659
medium (233).png,Medium,0.0,7.37,11.2,Ekspor,1,0.0,0.8706,0.3243,-1.0313,1.0803,-0.659
medium (234).png,Medium,0.0,8.02,11.8,Ekspor,1,0.0,0.9757,0.4865,-1.0313,1.8281,0.0559
medium (235).png,Medium,0.0,7.31,11.4,Ekspor,1,0.0,0.8608,0.3784,-1.0313,1.0113,-0.4207
medium (236).png,Medium,0.0,6.94,11.2,Ekspor,1,0.0,0.801,0.3243,-1.0313,0.5856,-0.659
medium (237).png,Medium,0.0,7.27,11.2,Ekspor,1,0.0,0.8544,0.3243,-1.0313,0.9653,-0.659
medium (238).png,Medium,0.0,6.85,11.9,Ekspor,1,0.0,0.7864,0.5135,-1.0313,0.4821,0.1751
medium (239).png,Medium,0.0,6.86,11.3,Ekspor,1,0.0,0.788,0.3514,-1.0313,0.4936,-0.5399
medium (24).png,Medium,0.0,7.14,11.2,Ekspor,1,0.0,0.8333,0.3243,-1.0313,0.8157,-0.659
medium (240).png,Medium,0.0,7.54,11.8,Ekspor,1,0.0,0.8981,0.4865,-1.0313,1.2759,0.0559
medium (241).png,Medium,0.0,7.82,11.0,Ekspor,1,0.0,0.9434,0.2703,-1.0313,1.598,-0.8973
medium (242).png,Medium,0.0,7.53,11.3,Ekspor,1,0.0,0.8964,0.3514,-1.0313,1.2644,-0.5399
medium (243).png,Medium,0.0,6.92,11.2,Ekspor,1,0.0,0.7977,0.3243,-1.0313,0.5626,-0.659
medium (244).png,Medium,0.0,6.66,11.4,Ekspor,1,0.0,0.7557,0.3784,-1.0313,0.2635,-0.4207
medium (245).png,Medium,0.0,6.62,11.3,Ekspor,1,0.0,0.7492,0.3514,-1.0313,0.2175,-0.5399
medium (246).png,Medium,0.0,6.12,11.3,Ekspor,1,0.0,0.6683,0.3514,-1.0313,-0.3578,-0.5399
medium (247).png,Medium,0.0,6.52,11.2,Ekspor,1,0.0,0.733,0.3243,-1.0313,0.1024,-0.659
medium (248).png,Medium,0.0,6.85,11.3,Ekspor,1,0.0,0.7864,0.3514,-1.0313,0.4821,-0.5399
medium (249).png,Medium,0.0,7.47,11.5,Ekspor,1,0.0,0.8867,0.4054,-1.0313,1.1953,-0.3016
medium (25).png,Medium,0.0,7.11,10.6,Ekspor,1,0.0,0.8285,0.1622,-1.0313,0.7812,-1.3739
medium (250).png,Medium,0.0,7.52,11.3,Ekspor,1,0.0,0.8948,0.3514,-1.0313,1.2529,-0.5399
medium (251).png,Medium,0.0,6.51,11.2,Ekspor,1,0.0,0.7314,0.3243,-1.0313,0.0909,-0.659
medium (252).png,Medium,0.0,7.07,11.6,Ekspor,1,0.0,0.822,0.4324,-1.0313,0.7352,-0.1824
medium (253).png,Medium,100.0,6.94,11.2,Lokal,0,1.0,0.801,0.3243,0.9712,0.5856,-0.659
medium (254).png,Medium,100.0,6.84,10.9,Lokal,0,1.0,0.7848,0.2432,0.9712,0.4706,-1.0165
medium (255).png,Medium,0.0,6.99,11.3,Ekspor,1,0.0,0.8091,0.3514,-1.0313,0.6431,-0.5399
medium (256).png,Medium,0.0,7.14,11.5,Ekspor,1,0.0,0.8333,0.4054,-1.0313,0.8157,-0.3016
medium (257).png,Medium,0.0,7.19,11.5,Ekspor,1,0.0,0.8414,0.4054,-1.0313,0.8732,-0.3016
medium (258).png,Medium,100.0,5.23,11.3,Lokal,0,1.0,0.5243,0.3514,0.9712,-1.3817,-0.5399
medium (259).png,Medium,0.0,6.8,10.9,Ekspor,1,0.0,0.7783,0.2432,-1.0313,0.4245,-1.0165
medium (26).png,Medium,0.0,7.05,10.5,Ekspor,1,0.0,0.8188,0.1351,-1.0313,0.7122,-1.4931
medium (260).png,Medium,0.0,7.12,11.2,Ekspor,1,0.0,0.8301,0.3243,-1.0313,0.7927,-0.659
medium (261).png,Medium,0.0,7.15,11.2,Ekspor,1,0.0,0.835,0.3243,-1.0313,0.8272,-0.659
medium (262).png,Medium,0.0,7.17,11.3,Ekspor,1,0.0,0.8382,0.3514,-1.0313,0.8502,-0.5399
medium (263).png,Medium,100.0,7.24,11.4,Lokal,0,1.0,0.8495,0.3784,0.9712,0.9307,-0.4207
medium (264).png,Medium,0.0,6.79,11.3,Ekspor,1,0.0,0.7767,0.3514,-1.0313,0.413,-0.5399
medium (265).png,Medium,0.0,6.99,11.4,Ekspor,1,0.0,0.8091,0.3784,-1.0313,0.6431,-0.4207
medium (266).png,Medium,0.0,6.54,11.2,Ekspor,1,0.0,0.7362,0.3243,-1.0313,0.1254,-0.659
medium (267).png,Medium,100.0,6.5,11.2,Lokal,0,1.0,0.7298,0.3243,0.9712,0.0794,-0.659
medium (268).png,Medium,0.0,6.89,11.4,Ekspor,1,0.0,0.7929,0.3784,-1.0313,0.5281,-0.4207
medium (269).png,Medium,100.0,7.33,12.2,Lokal,0,1.0,0.8641,0.5946,0.9712,1.0343,0.5325
medium (27).png,Medium,0.0,7.61,11.4,Ekspor,1,0.0,0.9094,0.3784,-1.0313,1.3564,-0.4207
medium (270).png,Medium,0.0,7.16,11.2,Ekspor,1,0.0,0.8366,0.3243,-1.0313,0.8387,-0.659
medium (271).png,Medium,0.0,7.27,11.4,Ekspor,1,0.0,0.8544,0.3784,-1.0313,0.9653,-0.4207
medium (272).png,Medium,0.0,6.61,11.2,Ekspor,1,0.0,0.7476,0.3243,-1.0313,0.206,-0.659
medium (273).png,Medium,0.0,6.87,11.3,Ekspor,1,0.0,0.7896,0.3514,-1.0313,0.5051,-0.5399
medium (274).png,Medium,0.0,5.86,11.0,Ekspor,1,0.0,0.6262,0.2703,-1.0313,-0.6569,-0.8973
medium (275).png,Medium,0.0,6.63,11.3,Ekspor,1,0.0,0.7508,0.3514,-1.0313,0.229,-0.5399
medium (276).png,Medium,0.0,7.07,11.6,Ekspor,1,0.0,0.822,0.4324,-1.0313,0.7352,-0.1824
medium (277).png,Medium,100.0,7.15,11.4,Lokal,0,1.0,0.835,0.3784,0.9712,0.8272,-0.4207
medium (278).png,Medium,100.0,7.54,12.5,Lokal,0,1.0,0.8981,0.6757,0.9712,1.2759,0.89
medium (279).png,Medium,0.0,7.19,11.3,Ekspor,1,0.0,0.8414,0.3514,-1.0313,0.8732,-0.5399
medium (28).png,Medium,0.0,7.22,11.7,Ekspor,1,0.0,0.8463,0.4595,-1.0313,0.9077,-0.0633
medium (280).png,Medium,0.0,6.98,12.6,Lokal,0,0.0,0.8074,0.7027,-1.0313,0.6316,1.0091
medium (281).png,Medium,100.0,7.06,11.0,Lokal,0,1.0,0.8204,0.2703,0.9712,0.7237,-0.8973
medium (282).png,Medium,0.0,6.83,11.3,Ekspor,1,0.0,0.7832,0.3514,-1.0313,0.4591,-0.5399
medium (283).png,Medium,0.0,7.16,11.0,Ekspor,1,0.0,0.8366,0.2703,-1.0313,0.8387,-0.8973
medium (284).png,Medium,0.0,7.46,11.5,Ekspor,1,0.0,0.8851,0.4054,-1.0313,1.1838,-0.3016
medium (285).png,Medium,100.0,7.26,11.5,Lokal,0,1.0,0.8528,0.4054,0.9712,0.9538,-0.3016
medium (286).png,Medium,0.0,6.08,12.1,Ekspor,1,0.0,0.6618,0.5676,-1.0313,-0.4038,0.4134
medium (287).png,Medium,0.0,6.02,10.9,Ekspor,1,0.0,0.6521,0.2432,-1.0313,-0.4728,-1.0165
medium (288).png,Medium,0.0,6.26,11.1,Ekspor,1,0.0,0.6909,0.2973,-1.0313,-0.1967,-0.7782
medium (289).png,Medium,0.0,5.88,11.6,Ekspor,1,0.0,0.6294,0.4324,-1.0313,-0.6339,-0.1824
medium (29).png,Medium,0.0,6.89,10.8,Ekspor,1,0.0,0.7929,0.2162,-1.0313,0.5281,-1.1356
medium (290).png,Medium,0.0,6.09,11.2,Ekspor,1,0.0,0.6634,0.3243,-1.0313,-0.3923,-0.659
medium (291).png,Medium,0.0,6.28,11.2,Ekspor,1,0.0,0.6942,0.3243,-1.0313,-0.1737,-0.659
medium (292).png,Medium,100.0,6.9,11.0,Lokal,0,1.0,0.7945,0.2703,0.9712,0.5396,-0.8973
medium (293).png,Medium,100.0,6.95,11.7,Lokal,0,1.0,0.8026,0.4595,0.9712,0.5971,-0.0633
medium (294).png,Medium,0.0,6.59,11.4,Ekspor,1,0.0,0.7443,0.3784,-1.0313,0.1829,-0.4207
medium (295).png,Medium,100.0,7.45,11.9,Lokal,0,1.0,0.8835,0.5135,0.9712,1.1723,0.1751
medium (296).png,Medium,0.0,6.54,12.2,Ekspor,1,0.0,0.7362,0.5946,-1.0313,0.1254,0.5325
medium (297).png,Medium,0.0,7.25,11.7,Ekspor,1,0.0,0.8511,0.4595,-1.0313,0.9422,-0.0633
medium (298).png,Medium,100.0,6.44,11.4,Lokal,0,1.0,0.7201,0.3784,0.9712,0.0104,-0.4207
medium (299).png,Medium,0.0,7.08,11.3,Ekspor,1,0.0,0.8236,0.3514,-1.0313,0.7467,-0.5399
medium (3).png,Medium,0.0,7.09,11.5,Ekspor,1,0.0,0.8252,0.4054,-1.0313,0.7582,-0.3016
medium (30).png,Medium,0.0,6.05,10.9,Ekspor,1,0.0,0.657,0.2432,-1.0313,-0.4383,-1.0165
medium (300).png,Medium,100.0,6.03,11.4,Lokal,0,1.0,0.6537,0.3784,0.9712,-0.4613,-0.4207
medium (31).png,Medium,0.0,6.74,11.3,Ekspor,1,0.0,0.7686,0.3514,-1.0313,0.3555,-0.5399
medium (32).png,Medium,0.0,6.69,11.5,Ekspor,1,0.0,0.7605,0.4054,-1.0313,0.298,-0.3016
medium (33).png,Medium,0.0,6.01,11.4,Ekspor,1,0.0,0.6505,0.3784,-1.0313,-0.4843,-0.4207
medium (34).png,Medium,0.0,7.24,11.6,Ekspor,1,0.0,0.8495,0.4324,-1.0313,0.9307,-0.1824
medium (35).png,Medium,0.0,7.19,10.7,Ekspor,1,0.0,0.8414,0.1892,-1.0313,0.8732,-1.2548
medium (36).png,Medium,0.0,7.15,10.5,Ekspor,1,0.0,0.835,0.1351,-1.0313,0.8272,-1.4931
medium (37).png,Medium,0.0,7.48,11.5,Ekspor,1,0.0,0.8883,0.4054,-1.0313,1.2069,-0.3016
medium (38).png,Medium,100.0,7.12,11.4,Lokal,0,1.0,0.8301,0.3784,0.9712,0.7927,-0.4207
medium (39).png,Medium,0.0,7.14,10.5,Ekspor,1,0.0,0.8333,0.1351,-1.0313,0.8157,-1.4931
medium (4).png,Medium,0.0,7.08,11.5,Ekspor,1,0.0,0.8236,0.4054,-1.0313,0.7467,-0.3016
medium (40).png,Medium,0.0,6.79,11.2,Ekspor,1,0.0,0.7767,0.3243,-1.0313,0.413,-0.659
medium (41).png,Medium,100.0,6.35,11.3,Lokal,0,1.0,0.7055,0.3514,0.9712,-0.0932,-0.5399
medium (42).png,Medium,0.0,6.61,11.2,Ekspor,1,0.0,0.7476,0.3243,-1.0313,0.206,-0.659
medium (43).png,Medium,0.0,6.86,11.5,Ekspor,1,0.0,0.788,0.4054,-1.0313,0.4936,-0.3016
medium (44).png,Medium,0.0,7.5,11.6,Ekspor,1,0.0,0.8916,0.4324,-1.0313,1.2299,-0.1824
medium (45).png,Medium,0.0,7.48,10.6,Ekspor,1,0.0,0.8883,0.1622,-1.0313,1.2069,-1.3739
medium (46).png,Medium,0.0,7.25,10.5,Ekspor,1,0.0,0.8511,0.1351,-1.0313,0.9422,-1.4931
medium (47).png,Medium,0.0,7.57,11.5,Ekspor,1,0.0,0.9029,0.4054,-1.0313,1.3104,-0.3016
medium (48).png,Medium,100.0,7.78,11.5,Lokal,0,1.0,0.9369,0.4054,0.9712,1.552,-0.3016
medium (49).png,Medium,0.0,7.14,10.6,Ekspor,1,0.0,0.8333,0.1622,-1.0313,0.8157,-1.3739
medium (5).png,Medium,0.0,6.92,10.9,Ekspor,1,0.0,0.7977,0.2432,-1.0313,0.5626,-1.0165
medium (50).png,Medium,0.0,6.39,11.3,Ekspor,1,0.0,0.712,0.3514,-1.0313,-0.0471,-0.5399
medium (51).png,Medium,0.0,5.82,11.2,Ekspor,1,0.0,0.6197,0.3243,-1.0313,-0.7029,-0.659
medium (52).png,Medium,0.0,6.56,11.2,Ekspor,1,0.0,0.7395,0.3243,-1.0313,0.1484,-0.659
medium (53).png,Medium,100.0,6.53,11.3,Lokal,0,1.0,0.7346,0.3514,0.9712,0.1139,-0.5399
medium (54).png,Medium,0.0,6.69,11.1,Ekspor,1,0.0,0.7605,0.2973,-1.0313,0.298,-0.7782
medium (55).png,Medium,0.0,7.75,11.4,Ekspor,1,0.0,0.932,0.3784,-1.0313,1.5175,-0.4207
medium (56).png,Medium,0.0,7.16,11.0,Ekspor,1,0.0,0.8366,0.2703,-1.0313,0.8387,-0.8973
medium (57).png,Medium,0.0,7.55,11.3,Ekspor,1,0.0,0.8997,0.3514,-1.0313,1.2874,-0.5399
medium (58).png,Medium,0.0,7.57,11.7,Ekspor,1,0.0,0.9029,0.4595,-1.0313,1.3104,-0.0633
medium (59).png,Medium,0.0,7.0,10.1,Ekspor,1,0.0,0.8107,0.027,-1.0313,0.6546,-1.9697
medium (6).png,Medium,0.0,7.73,11.1,Ekspor,1,0.0,0.9288,0.2973,-1.0313,1.4945,-0.7782
medium (60).png,Medium,0.0,6.37,10.5,Ekspor,1,0.0,0.7087,0.1351,-1.0313,-0.0702,-1.4931
medium (61).png,Medium,0.0,6.46,11.0,Ekspor,1,0.0,0.7233,0.2703,-1.0313,0.0334,-0.8973
medium (62).png,Medium,0.0,6.32,11.1,Ekspor,1,0.0,0.7006,0.2973,-1.0313,-0.1277,-0.7782
medium (63).png,Medium,0.0,6.16,11.3,Ekspor,1,0.0,0.6748,0.3514,-1.0313,-0.3118,-0.5399
